Name,Class,C:DB,Formula,HS578T_NoLab_1_1.raw(F36),HS578T_NoLab_1_2.raw(F37),HS578T_NoLab_2_1.raw(F39),HS578T_NoLab_2_2.raw(F40),HS578T_NoLab_3_1.raw(F41),HS578T_NoLab_3_2.raw(F42),OVCAR5_NoLab_1_1.raw(F138),OVCAR5_NoLab_1_2.raw(F139),OVCAR5_NoLab_2_1.raw(F141),OVCAR5_NoLab_2_2.raw(F142),OVCAR5_NoLab_3_1.raw(F143),OVCAR5_NoLab_3_2.raw(F144),SF539_NoLab_1_1.raw(F159),SF539_NoLab_1_2.raw(F160),SF539_NoLab_2_1.raw(F162),SF539_NoLab_2_2.raw(F163),SF539_NoLab_3_1.raw(F164),SF539_NoLab_3_2.raw(F165),SKMEL5_NoLab_1_1.raw(F180),SKMEL5_NoLab_1_2.raw(F181),SKMEL5_NoLab_2_1.raw(F183),SKMEL5_NoLab_2_2.raw(F184),SKMEL5_NoLab_3_1.raw(F185),SKMEL5_NoLab_3_2.raw(F186),HCT15_NoLab_1_1.raw(F15),HCT15_NoLab_1_2.raw(F16),HCT15_NoLab_2_1.raw(F18),HCT15_NoLab_2_2.raw(F19),HCT15_NoLab_3_1.raw(F20),HCT15_NoLab_3_2.raw(F21),NCIH460_NoLab_1_1.raw(F96),NCIH460_NoLab_1_2.raw(F97),NCIH460_NoLab_2_1.raw(F99),NCIH460_NoLab_2_2.raw(F100),NCIH460_NoLab_3_1.raw(F101),NCIH460_NoLab_3_2.raw(F102),OVCAR3_NoLab_1_1.raw(F117),OVCAR3_NoLab_1_2.raw(F118),OVCAR3_NoLab_2_1.raw(F120),OVCAR3_NoLab_2_2.raw(F121),OVCAR3_NoLab_3_1.raw(F122),OVCAR3_NoLab_3_2.raw(F123),SW620_NoLab_1_1.raw(F201),SW620_NoLab_1_2.raw(F202),SW620_NoLab_2_1.raw(F204),SW620_NoLab_2_2.raw(F205),SW620_NoLab_3_1.raw(F206),SW620_NoLab_3_2.raw(F207),T47D_NoLab_1_1.raw(F222),T47D_NoLab_1_2.raw(F223),T47D_NoLab_2_1.raw(F225),T47D_NoLab_2_2.raw(F226),T47D_NoLab_3_1.raw(F227),T47D_NoLab_3_2.raw(F228)
TAG 48:3; TAG 14:1-16:1-18:1; [M+NH4]+,TAG , 48:3,C51 H92 O6,0.334564904,0.259500034,0.168222855,0.148803773,0.147256327,0.14959504,0.248650091,0.25447757,0.329430147,0.281832781,0.269617768,0.25307263,0.865904494,0.914713432,0.404851999,0.821858418,1.053173854,0.874791311,39.82402842,40.04515736,43.5479763,44.23741085,48.69663575,54.47307138,0.467313494,0.371300391,0.430481466,0.516582767,0.626667582,0.55746843,4.914647072,4.755173862,4.807562041,3.871129625,4.723706906,4.508419961,0.444782014,1.180715865,0.234181852,0.382921161,1.817308835,1.230344872,1.61967638,1.351047606,1.016762229,1.238745889,2.154519865,2.191849438,0.675806174,0.656775464,0.676192462,0.67520227,0.813898966,0.711602957
TAG 48:3; TAG 14:1-16:1-18:1; [M+NH4]+,TAG , 48:3,C51 H92 O6,0.632269593,1.286378195,0.578988231,0.342183927,1.164389449,0.566307323,1.100760818,1.450863867,0.906532791,1.126022913,1.479626199,1.310984257,3.764165237,0.652082638,0.630926133,0.69184513,3.116533568,1.730214838,79.70513527,84.32265108,94.99647165,92.91586932,105.666793,109.5381871,1.67190709,1.514554587,1.489112498,1.952914823,2.195993681,2.038693191,14.08196384,13.89199882,12.63362025,11.35029403,14.12573746,13.72142815,1.117840178,1.612838439,2.55218959,7.787119884,2.645490544,3.37005944,1.475134257,2.241238648,1.810323583,2.429278098,5.192943091,0.640041691,2.436896071,2.262689628,2.263694248,2.34726023,2.588832757,2.409297533
TAG 48:4; TAG 14:1-16:1-18:2; [M+Na]+,TAG , 48:4,C51 H90 O6,0.091478499,0.107866514,0.060101145,0.05626217,0.119545515,0.083279874,0.077555353,0.091766362,0.057843251,0.059749433,0.089142046,0.074761599,0.126778508,0.154821977,0.129180821,0.093910434,0.115085808,0.123100583,1.472411711,1.613696392,1.956153278,1.637161546,1.827407728,2.280029287,0.026636328,0.029754886,0.026993935,0.036397402,0.045029252,0.038154213,0.221542841,0.190786115,0.238476221,0.211607668,0.121261701,0.184340345,0.422788294,0.193071666,0.16586209,0.228202343,0.099484458,0.115934332,0.054816727,0.035475755,0.127428089,0.041388979,0.195404813,0.16905054,0.041314174,0.029974234,0.023758385,0.037489719,0.034600612,0.035757236
TAG 48:8; TAG 13:1-13:1-22:6; [M+Na]+,TAG , 48:8,C51 H82 O6,0.508800505,0.482723623,0.32253595,0.259799325,0.420110162,0.318641634,0.386364792,0.586401963,0.359144764,0.336535987,0.597111314,0.427634683,0.794810524,0.638399903,0.50254626,0.683027399,1.057260345,1.144116861,10.45179756,11.72679006,13.23492883,12.46796617,15.03990265,15.51848156,0.300613596,0.278581701,0.291419385,0.350060412,0.388969066,0.386198567,3.18795671,2.798383797,3.352356563,2.76478762,3.091596159,3.121476088,2.414003769,2.585114735,2.581476603,2.007083505,2.077187073,1.715598975,1.199749664,1.284528898,1.027721417,1.192442087,1.522456824,1.508961984,1.289668079,1.179300509,1.047949578,1.129656919,1.211960461,1.126641023
TAG 49:1; TAG 15:0-16:0-18:1; [M+Na]+,TAG , 49:1,C52 H98 O6,0.051196414,0.056201086,0.033875264,0.031212881,0.047391948,0.045118674,0.043150881,0.041129128,0.031985681,0.031722127,0.047570011,0.039054058,0.070787748,0.071319078,0.0500406,0.050440913,0.065754983,0.068522709,0.087130334,0.120533472,0.098151976,0.110436878,0.138283632,0.167532456,0.004498079,0.002715944,0.004623298,0.003103906,0.004445077,0.002871537,0.012318177,0.012639272,0.015807949,0.01272484,0.012392163,0.012286715,0.076481017,0.073669611,0.06903794,0.079087323,0.054853957,0.054976147,0.011290478,0.011410663,0.010421159,0.010733605,0.014985844,0.013661799,0.005962631,0.00559784,0.00514719,0.00525164,0.005294484,0.005523124
TAG 49:1; TAG 15:0-16:0-18:1; [M+Na]+,TAG , 49:1,C52 H98 O6,5.716774401,6.862970982,3.327545759,2.894784047,5.785175712,5.078195641,3.473294124,3.746473182,2.737237949,2.771666257,4.286202848,3.401174878,4.380997345,3.874791901,3.640626251,3.105951035,4.802930003,4.709474118,3.621864687,3.593547225,4.405264111,3.503233825,3.710147507,5.155141089,0.209360059,0.219043891,0.286184708,0.293380264,0.319986113,0.295749029,2.791714749,3.163081691,3.876711323,2.977057898,3.937484294,3.536381586,3.76221748,3.947618587,4.402958364,4.732371074,3.1957292,3.193382781,1.110538177,1.186027826,1.007605384,1.042064944,1.572640468,1.259685722,2.645288177,2.503697139,2.256969322,2.432429919,3.079423338,2.585899943
TAG 49:1; TAG 15:0-16:0-18:1; [M+Na]+,TAG , 49:1,C52 H98 O6,15.53547974,16.08463796,15.47512203,14.81559043,16.04429635,15.5032628,10.54290002,9.64654188,9.326852886,9.822304921,10.44200661,9.486372487,13.05029266,15.14004253,12.9591956,13.36914835,12.67570176,13.90193498,1.161299279,0.946453317,0.892586309,0.839170862,0.742425241,0.839308367,2.594847263,2.424897825,2.384611072,2.803888167,2.754292702,2.562373234,0.689642808,0.559151462,0.83961283,0.760176809,0.579507575,0.578820166,17.79864999,16.73425405,16.49853757,18.57847568,16.14423117,16.85138124,2.94074667,2.973451011,3.017040374,3.243488545,3.59614289,3.167307584,3.764452881,3.70826323,3.156391879,3.645303132,3.309657127,3.238682151
TAG 49:1; TAG 15:0-16:0-18:1; [M+Na]+,TAG , 49:1,C52 H98 O6,4.586975726,4.778762117,2.554353473,2.599241543,3.596701795,3.536760844,3.921743662,4.146138142,3.123225196,3.290411952,4.576543061,4.525627159,3.137341346,3.042361225,2.364216919,2.041143149,2.720739478,3.038256525,5.248087025,4.802169118,6.047331285,5.887878899,6.976809262,6.958247428,0.218770543,0.192156402,0.278242257,0.325583819,0.303705977,0.306747807,2.785877434,2.648834045,3.421027371,3.289781406,3.274192701,3.249392231,6.192540862,5.538510239,6.539536647,6.804193109,4.262097234,4.307979591,1.866779269,1.647577916,1.492074308,1.669485208,2.323724955,2.035447859,1.750297769,1.615116363,1.569753809,1.578749328,1.787909907,1.824495764
TAG 49:2; TAG 16:0-16:1-17:1; [M+Na]+,TAG , 49:2,C52 H96 O6,1.036858887,0.94403133,0.526146172,0.748570373,0.635219389,0.964347833,0.916039005,1.166373409,0.639369348,0.93257102,1.496253776,1.271950444,2.668500262,2.811894151,0.200954551,2.148021007,2.794610015,3.463150385,37.94596752,34.94646574,44.23401505,44.29891782,49.07218226,51.98779109,0.578547614,0.533444912,0.599016174,0.72811218,0.868044809,0.772304781,12.63714629,13.43226526,15.10835023,12.36520138,13.69912756,13.63786951,3.68334213,3.385793947,4.067019728,4.821846897,2.689674665,3.107403146,2.550924461,2.407478167,1.924897281,2.192188034,3.019638642,2.688162247,1.433415515,1.439741912,1.36435537,1.411734487,1.629744448,1.663025176
TAG 49:2; TAG 16:0-16:1-17:1; [M+Na]+,TAG , 49:2,C52 H96 O6,3.038293367,3.01856418,2.084529789,1.99542949,2.659915028,2.729811388,2.314420762,2.301591507,1.824278518,1.859298406,2.767128433,2.090305154,2.985654102,2.927312018,2.099212545,1.43369789,2.696016104,2.15879345,7.258082216,6.963555382,9.032298632,8.853017747,9.221407531,10.07202762,0.22015794,0.351052184,0.383938106,0.454933613,0.491470185,0.443542684,5.327161885,5.313313631,5.568350851,5.020996816,5.605642979,5.229997717,4.614580645,3.782231414,4.389138428,4.903501644,2.821876907,3.25295276,1.678316548,1.561404036,1.341295272,1.533926328,2.175812403,2.022288174,1.977353774,2.163038368,2.363184482,2.273059267,2.494614021,2.455402632
TAG 49:3; TAG 16:1-16:1-17:1; [M+Na]+,TAG , 49:3,C52 H94 O6,0.21866874,0.149877127,0.067119806,0.198297864,0.143723317,0.079073829,0.14560069,0.067811747,0.048799793,0.087434291,0.080252358,0.06067012,0.554811856,0.107755963,0.349124775,0.361369928,0.10104509,0.648168571,2.239014067,2.245843802,3.077235724,2.928603758,3.33581046,3.338930519,0.09941577,0.089094833,0.08348196,0.070164073,0.104589824,0.120944399,0.85208228,0.947733759,1.007463064,0.893234708,0.968149868,1.057662461,0.219312264,0.212719436,0.642230407,0.679243104,0.440369184,0.101072764,0.361485693,0.370647341,0.352252182,0.383440026,0.427821327,0.601072829,0.178126323,0.220750161,0.139788862,0.192388231,0.230209702,0.202637543
TAG 50:0; TAG 16:0-16:0-18:0; [M+NH4]+,TAG , 50:0,C53 H102 O6,6.345697882,6.36156371,4.391854379,4.358110445,5.589660484,5.675062198,4.799817609,4.640836934,3.611570079,3.730307201,5.024490997,4.453444072,2.658410138,2.966689376,2.518463425,2.312692576,3.277921021,3.583822335,9.917954768,9.889119725,8.180330127,8.109954177,12.56890804,13.16089794,0.324833931,0.306892909,0.440224463,0.557031304,0.590274995,0.497569448,11.05088047,11.13258617,16.43809783,13.70030988,17.17941983,16.83141019,3.678665994,3.360619255,3.767615436,4.318208841,2.817477175,2.777191973,1.817126229,1.853983173,1.509211429,1.571314526,2.083155742,2.134475707,2.704221402,2.552501913,3.095821324,2.921314216,3.529933019,3.537844043
TAG 50:0; TAG 16:0-16:0-18:0; [M+NH4]+,TAG , 50:0,C53 H102 O6,4.95387235,5.259036797,5.078220259,5.039891244,9.950010369,9.574776428,8.836037869,8.698691896,6.951115937,6.704646233,9.787863673,8.125594138,0.912432294,1.026029145,1.066060999,0.940172049,1.511207834,1.620871252,1.077016212,1.130380548,0.18268868,0.228484461,0.923966589,0.967647091,0.138983461,0.12280472,0.403635787,0.449356409,0.542142957,0.483385159,1.019526591,1.086556912,2.831849948,2.181746308,2.904828412,1.620640173,5.001880539,4.461254327,4.623444076,5.395876234,3.616937267,3.768231564,1.687057855,1.518467037,1.387381439,1.282714311,2.085288967,1.930096611,0.114220642,0.162008156,0.2843878,0.152708467,0.134361182,0.207548227
TAG 50:1; TAG 16:0-16:0-18:1; [M+NH4]+,TAG , 50:1,C53 H100 O6,64.18377498,70.41749927,45.07068567,43.87362506,64.32205036,57.0125994,47.54650597,47.49905489,36.00501199,41.16500063,53.68623305,51.08813956,26.82245336,28.21464901,25.5935691,24.16709463,34.79044235,37.81915196,93.48437381,91.68339992,69.53894492,76.96264055,100.8874767,107.4590344,3.277566315,3.477934761,4.346997564,5.774288831,6.35445552,4.942300387,98.80710576,97.76630816,146.7522933,121.6077762,148.8989261,144.390528,39.74519263,36.82148101,42.49816838,48.77114144,28.87863598,31.92355232,18.38566065,19.6499866,14.70099714,15.59498492,22.51255349,22.04439978,26.87352398,25.58526882,28.92740762,26.70304493,31.07774467,32.88336005
TAG 50:1; TAG 16:0-16:0-18:1; [M+NH4]+,TAG , 50:1,C53 H100 O6,177.9762244,186.3418863,121.6747026,120.6559813,171.2009901,156.723006,132.2836898,125.21982,92.30449275,108.3057842,141.9063566,128.2669605,81.52116359,84.62660456,64.77117278,62.19546926,87.76023471,93.07302903,164.006995,160.915418,130.9871863,140.8554246,192.7205009,206.4749567,8.596937248,8.837866555,11.43790783,13.81178598,14.71741712,12.71030635,153.6022666,157.5761926,227.0542556,189.9247553,222.7665656,225.8728911,127.7523176,115.7704007,125.0346022,132.9046885,93.79670027,93.1663787,46.86334775,47.35971063,38.27620105,40.58525623,56.19077764,51.95918624,55.54907514,53.03821026,58.04581684,57.26275878,65.344358,66.48308749
TAG 50:2; TAG 16:0-16:1-18:1; [M+NH4]+,TAG , 50:2,C53 H98 O6,0.03021759,0.030298281,0.01893437,0.017626697,0.026480756,0.024524738,0.023346714,0.022546004,0.017766826,0.018835935,0.025591992,0.022835283,0.113953831,0.066260025,0.041605916,0.044636436,0.036938681,0.111021248,0.099622407,0.074341483,0.125994869,0.106005312,0.115785893,0.150525497,0.001891028,0.00134404,0.003292903,0.001633771,0.001661986,0.001477092,0.069808584,0.073822984,0.068637786,0.058616465,0.082244513,0.059403946,0.071651513,0.059211855,0.081850249,0.082790551,0.050016704,0.043925898,0.02535994,0.006281033,0.017344383,0.012131648,0.012807568,0.00788304,0.026884086,0.021317853,0.020923757,0.017627316,0.022549213,0.017922382
TAG 50:2; TAG 16:0-16:1-18:1; [M+NH4]+,TAG , 50:2,C53 H98 O6,0.142218228,0.299516158,0.149175295,0.15624119,0.300671048,0.241919095,0.312781241,0.256000264,0.192139018,0.227377209,0.397405768,0.313105585,0.685883577,0.232675775,0.149663421,0.5622549,0.688598285,0.547904639,10.64809618,11.16051678,13.90961777,13.91667948,16.01891091,15.86549519,0.221510602,0.206977446,0.217417477,0.253748834,0.344142627,0.315196167,5.061318556,5.197585113,4.235050528,4.459708736,4.997839363,4.828269424,0.524859841,1.027961789,1.047095389,1.085995378,0.710094178,0.946716205,0.899630459,0.834562567,0.678285487,0.89601955,1.127292343,1.084207896,0.41430235,0.481444642,0.424139248,0.422270171,0.465950406,0.457210856
TAG 50:2; TAG 16:0-16:1-18:1; [M+NH4]+,TAG , 50:2,C53 H98 O6,57.00456322,62.40851455,36.88034456,33.70367096,47.09746475,45.29666006,60.32240468,58.83616702,43.17863674,47.64006464,66.38682527,64.45398012,63.8393562,74.51484936,55.53856981,56.3880536,75.47062562,69.7466517,300.5638588,297.0324263,356.1573311,330.6486617,415.9725989,430.1749376,8.852572202,8.390354711,9.980092416,11.90369713,12.60668209,11.43240655,281.3227716,276.447421,315.6460407,255.7506886,310.6230974,282.1685673,90.69324353,86.77887826,84.42833809,105.6714626,68.24434185,70.01889376,44.50695843,45.22492428,36.18671935,38.99307349,55.6427505,49.98393928,54.25557032,54.47442993,49.5747176,53.87926831,60.82495008,58.0377369
TAG 50:2; TAG 16:0-16:1-18:1; [M+NH4]+,TAG , 50:2,C53 H98 O6,28.58346962,31.78249106,20.10698869,18.09009472,24.88077349,22.24449601,30.37705078,29.21448844,21.07261965,24.83134813,33.56194626,31.82389192,23.09695479,33.43589942,25.17464205,25.40361151,34.89916265,27.40967718,212.9914707,211.5237748,249.931268,224.6420632,296.3603772,305.2132428,5.714285079,5.337031818,6.517577365,7.867073809,7.983290374,7.262523641,196.1949328,187.3901532,217.9793126,168.0821881,213.1577484,191.7947501,45.30039763,42.26021244,35.60742223,54.18991365,34.10733545,34.30033517,23.92384572,26.20065659,19.34751911,21.97330488,30.84871766,26.0870399,35.07927443,36.59437727,32.93986616,35.99876933,41.11266011,37.42721054
TAG 50:3; TAG 16:1-16:1-18:1; [M+NH4]+,TAG , 50:3,C53 H96 O6,0.324729182,0.478907435,0.239472421,0.201257455,0.182232433,0.196928848,2.105013301,2.112137056,1.438689807,1.35225131,2.464612929,2.101854896,0.794489178,0.825363743,0.460184942,0.450314593,0.493470634,0.581924555,0.14648719,0.183876422,0.23104748,0.233969609,0.280361476,0.264173241,0.049617181,0.047365484,0.043804665,0.053135404,0.08618188,0.07961533,0.121453193,0.151539224,0.19653606,0.158278886,0.175118332,0.142885316,1.900712507,1.929347107,2.683844842,2.609268452,1.987313744,2.007555957,0.902436397,0.908662749,0.730866775,0.831918948,1.120218476,1.092622734,0.150547372,0.127252518,0.143020636,0.130015779,0.1315284,0.119453102
TAG 50:3; TAG 16:1-16:1-18:1; [M+NH4]+,TAG , 50:3,C53 H96 O6,12.19202241,14.58449309,8.435384186,7.966318838,13.60764551,10.99682973,14.74734198,13.06030427,10.71794999,9.482073065,15.17095955,12.3807422,34.17580551,24.28887002,27.79735294,26.4192011,34.90828428,27.35631166,126.2606814,126.2707533,204.1021801,213.751816,189.4881217,230.1196975,5.505936501,4.932215812,5.188818828,6.583831888,7.597297108,6.468618,82.59902056,90.2416956,87.7350584,76.52758483,84.44512215,81.19841014,35.04956716,29.40228769,33.34669186,34.51244209,22.57272153,27.02537628,18.93943385,20.01611599,15.98374369,15.73522355,24.7160741,22.19770551,10.01417533,10.16407094,10.13665868,11.9231331,11.80350456,11.79345951
TAG 50:3; TAG 16:1-16:1-18:1; [M+NH4]+,TAG , 50:3,C53 H96 O6,2.036414759,4.455222136,2.296000217,2.325032476,3.790403915,2.991996238,3.861200273,3.706012256,2.62279072,2.711723818,4.376032893,4.319241508,8.856421334,8.788577677,6.79846212,7.392481402,8.714268463,10.40603358,62.81627804,88.96980186,108.5966398,123.3729936,124.0803153,140.6622882,1.763610158,1.854340334,1.990992953,2.417877792,2.735591539,2.187839338,34.5669822,41.34507998,40.50308908,36.92371689,40.55915581,39.44053371,7.233736535,12.52777291,10.3252922,10.9966746,8.168807773,7.774973118,7.652145282,7.985695022,5.842900052,5.715741201,8.965997514,8.433200976,3.906069473,4.068482495,3.903900504,4.583339378,4.717426616,4.66586748
TAG 50:3; TAG 16:1-16:1-18:1; [M+NH4]+,TAG , 50:3,C53 H96 O6,2.512677899,2.862573625,2.128593691,1.626917374,2.749277902,2.337292091,6.615327928,4.109260455,2.447052384,3.257342828,7.759675969,3.829144046,8.439363219,9.451255459,7.49488862,7.176338835,9.482926371,8.403359385,25.26345811,24.08733148,31.51610157,32.14990285,32.26641784,10.21588359,1.04716412,1.024311365,1.084157619,1.351595578,1.461703771,1.210408266,0.121453193,15.59911114,18.54884526,14.63151252,15.68336993,15.33220578,8.707106212,7.509984446,7.914754407,0.653237609,5.880960412,5.402744922,5.59556555,3.909670098,3.213986616,3.341300693,5.958190344,4.569053148,2.114428872,0.127252518,1.9992783,2.117161541,2.389504449,2.134711508
TAG 50:4; TAG 14:1-18:1-18:2; [M+Na]+,TAG , 50:4,C53 H94 O6,0.647876034,0.684017251,0.379026029,0.362140129,0.544890947,0.367297371,0.127915444,0.125333603,0.097907074,0.104749706,0.145175961,0.125792965,3.838529784,4.630408379,4.305511066,0.448037724,0.536464581,0.481974755,0.226407624,0.128561149,0.399151658,0.755454099,0.469972561,0.629271402,0.014491607,0.021727666,0.015065565,0.009055834,0.035245889,0.029302345,0.348284257,0.372748205,0.224975807,0.210749353,0.207932698,0.218022024,3.239636006,2.341367959,3.065012881,5.171266562,2.043831285,2.121660198,1.855019744,3.362942251,1.710789207,2.569977865,1.765428379,1.669065732,0.032403652,0.032085092,0.013407953,0.035129607,0.058440878,0.020186961
TAG 50:4; TAG 14:1-18:1-18:2; [M+Na]+,TAG , 50:4,C53 H94 O6,0.430415464,0.177772896,0.229421512,0.139826484,0.148365881,0.342467119,0.183572968,0.219017166,0.122995868,0.15247541,0.256285869,0.193470699,1.103757236,1.312209497,1.402694493,1.106321971,1.444424112,1.556196393,4.762394002,4.70596051,6.223196375,3.300545289,6.754543624,6.971398064,0.145672577,0.140199238,0.131276764,0.21332713,0.170056511,0.167310949,1.435348746,1.063224315,2.108399019,2.806056775,1.822899115,2.507554572,1.21986378,0.75197504,1.836138382,0.336638122,0.441084029,0.953616533,1.855019744,1.266425539,0.321489688,0.032820938,1.869390909,1.043183608,0.269262004,0.235640697,0.258869149,0.249746916,0.219947759,0.400241437
TAG 51:0; TAG 17:0-17:0-17:0; [M+Na]+,TAG , 51:0,C54 H104 O6,1.302153479,1.318745709,0.752966737,0.870549118,0.995774375,0.982619665,1.258307131,1.180399939,0.940806106,1.158752862,1.461135762,1.277805663,0.196422537,0.174810178,0.153820004,0.142777446,0.234718942,0.258017311,0.49346451,0.571610174,0.672758391,0.63859669,0.790870041,0.697575395,0.173598743,0.166537405,0.222997229,0.30443864,0.25886598,0.247309434,1.304416376,1.422723411,1.371222446,1.187093896,1.389423714,1.317122712,0.296230137,0.317451021,0.321850473,0.30561869,0.319140096,0.244853961,0.139546659,0.159599723,0.115812828,0.136708102,0.187659679,0.195918175,0.265641378,0.251506002,0.20496777,0.247568114,0.258129366,0.268310276
TAG 51:1; TAG 16:0-17:0-18:1; [M+NH4]+,TAG , 51:1,C54 H102 O6,2.863377204,3.871928334,2.648725516,1.602794737,2.864077426,3.256875057,1.277712853,1.697456906,1.400612899,1.43011414,1.272239493,1.785630588,0.663883063,0.592607123,0.498285823,0.621998619,0.739505609,0.835875739,1.468958918,1.386493795,1.408576393,1.436908646,1.878940025,1.960507444,0.086917286,0.062688981,0.073499323,0.155058524,0.145010433,0.140498084,2.856369274,2.971596807,3.994413139,3.50178266,4.226173778,3.066489889,1.114783627,0.91804436,1.162846258,1.163933802,0.952918755,1.213331475,0.324230061,0.330164533,0.552404176,0.229503019,0.615514835,0.59715651,1.261136749,1.216750777,1.410677925,1.390463235,1.563941201,1.463214341
TAG 51:2; TAG 16:0-17:1-18:1; [M+Na]+,TAG , 51:2,C54 H100 O6,0.059029141,0.064799496,0.039057965,0.037677719,0.054642616,0.052021545,0.049752693,0.047421625,0.036879287,0.050915202,0.064851248,0.047701312,0.081617825,0.082230446,0.059171679,0.058158054,0.075815079,0.079006249,0.394715303,0.351414475,0.411263434,0.402826758,0.514041694,0.563913422,0.003363895,0.003131466,0.003313437,0.003702897,0.005192109,0.004829801,0.020343478,0.015216859,0.028377713,0.033182133,0.016230845,0.014939212,0.089188884,0.117924624,0.079914923,0.091187183,0.063521327,0.092261327,0.015724841,0.013156422,0.012015531,0.01477722,0.030218377,0.027781891,0.006874876,0.006518509,0.005992002,0.006055108,0.006104506,0.005964899
TAG 51:2; TAG 16:0-17:1-18:1; [M+Na]+,TAG , 51:2,C54 H100 O6,8.698161812,10.15979554,5.252086082,4.93691207,7.600831551,7.42164623,5.748740952,5.80390876,4.254840544,4.436378691,6.650885269,5.510500564,5.728199471,5.094598186,4.264016971,4.379213504,5.638165295,5.945767741,5.394578905,5.247641182,6.330443889,6.398257307,7.722411119,7.945234426,0.420876446,0.438109253,0.545179517,0.617979085,0.655133522,0.511236912,10.66484437,10.14113801,10.59910233,9.782474676,11.68760079,11.67219444,6.302222539,6.583062018,5.697511136,6.476870097,4.893009118,4.720926441,2.218077589,2.204306203,1.721921549,1.940452669,2.802677832,2.108489117,4.15083128,3.727357555,3.869658732,3.876962304,3.378935687,4.361440339
TAG 51:3; TAG 16:1-17:1-18:1; [M+NH4]+,TAG , 51:3,C54 H98 O6,0.587615521,0.797183026,0.481188801,0.255260789,0.498461297,0.619092305,0.408818973,0.596057249,0.272826792,0.271082902,0.458996533,0.340492147,0.967593095,0.894434619,0.752298758,0.715211837,0.866504361,1.095671373,2.274889765,3.596232389,2.349692163,3.952797745,3.703291957,2.834696508,0.117768987,0.109734748,0.113985271,0.166358291,0.169312564,0.162090581,2.422642338,3.116536368,3.71276115,2.111104536,3.412205142,3.425220095,0.715448188,0.992602644,0.624181947,1.246690137,0.73825697,0.85946644,0.387550096,0.544183813,0.522813903,0.536131996,0.745628976,0.625282608,0.591666652,0.554254766,0.54215008,0.562428119,0.608267184,0.338309059
